Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-0.8,51,101550.0,270,4,0.0
-0.7,50,101570.0,270,3.1,0.0
-0.2,49,101600,270,2.6,0.0
0.7,47,101620.0,270,3.4,41.66667
1.5,47,101640.0,270,3.1,108.33334200000002
3.3,43,101650.0,270,3.6,411.111144
3.9,42,101580.0,290,4.9,438.88892400000003
3.9,43,101470.0,320,4.9,500.00004
5,38,101420.0,290,6.4,522.222264
4.5,41,101460.0,290,5.5,338.888916
4,44,101520.0,320,3.8,177.777792
3.7,44,101560.0,290,3.9,77.77778400000001
3,44,101610.0,320,3.7,2.777778
2.7,46,101680.0,290,3.7,0.0
2.2,49,101750.0,290,2.7,0.0
2.1,52,101830.0,290,3,0.0
1.9,52,101900,270,3.3,0.0
1.4,49,101960.0,270,2.6,0.0
1.1,44,102000,270,2.1,0.0
0.6,45,102010.0,290,1.7,0.0
0.3,46,102030.0,270,2,0.0
0.3,45,102020.0,270,2.1,0.0
-0.1,46,102030.0,290,1.7,0.0
-2.2,58,101960.0,50,0.6,0.0
-2.5,61,101960.0,360,1,0.0
-2.2,61,102100,290,1,0.0
-2.3,62,102210.0,320,0.7,0.0
0,56,102220.0,20,0.7,105.555564
3.3,46,102230.0,270,2.1,263.88891
4.1,42,102200,270,3.1,405.555588
5.4,39,102110.0,270,3.5,497.22226200000006
6.1,35,101980.0,270,3.4,530.555598
7.3,32,101870.0,270,2.8,497.22226200000006
8.3,28,101830.0,270,3.5,427.77781200000004
8.8,27,101890.0,320,2.2,283.33335600000004
7.7,28,101900,290,1.6,105.555564
6.2,32,101900,270,0.5,2.777778
4.8,39,101930.0,250,0.9,0.0
3.5,43,101960.0,0,0.4,0.0
2.1,45,102010.0,0,0.1,0.0
1.5,52,102020.0,0,0.4,0.0
0.8,60,102000,0,0.3,0.0
0.1,59,101970.0,110,1.7,0.0
0,60,101950.0,140,0.8,0.0
-0.4,62,101940.0,110,1.2,0.0
-0.1,60,101950.0,140,0.6,0.0
-0.7,66,101910.0,0,0.1,0.0
-0.7,65,101900,0,0,0.0
-1.2,71,101890.0,0,0.4,0.0
-0.5,63,101890.0,0,0.3,0.0
-0.8,66,101920.0,0,0.1,0.0
0.4,63,101920.0,320,0.5,33.333336
1.7,58,101910.0,0,0.3,152.77779
4.7,50,101880.0,360,0.7,336.111138
6.5,41,101750.0,320,2,486.11115
8.5,33,101590.0,290,1.7,530.555598
9.5,30,101440.0,320,1.3,511.11115200000006
9.5,27,101360.0,270,2,211.111128
9.6,25,101340.0,270,2.6,97.22223
8.9,30,101280.0,270,2.1,22.222224
8.3,32,101240.0,340,0.7,0.0
7.9,26,101250.0,320,1.1,0.0
7.6,29,101210.0,360,1.2,0.0
6.7,34,101190.0,0,0.4,0.0
6.6,34,101150.0,0,0,0.0
6,40,101070.0,0,0.3,0.0
6,41,101050.0,290,0.8,0.0
4.5,66,101120.0,290,4,0.0
3.3,79,101120.0,290,3,0.0
3.2,82,101050.0,250,1.3,0.0
3.5,76,101030.0,320,1.4,0.0
3.3,78,101010.0,340,1,0.0
4.3,63,101010.0,270,2.7,0.0
4.1,64,101060.0,270,2.8,0.0
4.2,59,101150.0,290,3.7,0.0
4.8,52,101160.0,290,4.3,88.888896
5.3,47,101210.0,290,5.9,233.333352
6,34,101290.0,290,5.6,402.77781
6.3,27,101250.0,290,4.5,519.4444860000001
6.4,21,101160.0,320,6.4,575.000046
6.4,21,101150.0,290,6.8,561.111156
6,19,101210.0,320,6.1,469.444482
5.5,15,101220.0,320,4.8,327.777804
4.7,17,101260.0,290,7.1,152.77779
3.6,16,101320.0,290,5.8,8.333334
2.3,19,101400,320,4.1,0.0
1.3,21,101490.0,320,4.3,0.0
0.3,23,101540.0,320,4.2,0.0
-0.5,26,101590.0,320,4.3,0.0
-0.9,30,101670.0,290,4.9,0.0
-1.3,32,101700,290,3.7,0.0
-1.6,33,101660.0,290,3.5,0.0
-1.8,34,101680.0,270,4.4,0.0
-2.1,37,101690.0,290,4.6,0.0
-2.6,40,101690.0,290,4.5,0.0
-3,42,101660.0,290,3.8,0.0
-3.1,36,101660.0,290,4.4,0.0
-3,34,101690.0,290,3.8,0.0
-2.6,41,101700,290,3,0.0
-1.6,45,101670.0,290,3.4,122.222232
-0.2,45,101670.0,270,4.1,291.66669
1.6,41,101660.0,270,4.6,447.22225800000007
3.2,37,101530.0,290,4.1,541.66671
4.2,33,101400,250,3.3,577.777824
5.9,31,101250.0,250,2.2,550.000044
6.8,29,101210.0,270,3.3,469.444482
8,27,101170.0,270,1.7,319.44446999999997
7.1,27,101140.0,320,3.1,147.22223400000001
5.9,29,101140.0,320,3.4,11.111112
5.1,33,101150.0,290,3.6,0.0
3.7,41,101230.0,340,3.1,0.0
3.3,45,101220.0,320,2.4,0.0
3.1,47,101250.0,290,2.8,0.0
3,48,101280.0,290,2.8,0.0
2.4,50,101320.0,290,1.5,0.0
2.4,52,101310.0,290,1.7,0.0
2,55,101320.0,290,1.8,0.0
0.7,60,101340.0,20,0.8,0.0
-0.1,63,101340.0,0,0.1,0.0
-1.4,69,101350.0,0,0.4,0.0
-1.5,69,101370.0,250,0.6,0.0
-2.3,74,101400,90,0.7,0.0
-2,74,101410.0,0,0.3,0.0
0.6,67,101440.0,0,0.4,108.33334200000002
3.4,56,101420.0,250,1.2,269.444466
5.4,46,101420.0,270,2.9,430.55559000000005
6.7,40,101340.0,270,3.1,522.222264
7.4,34,101230.0,270,3.3,569.44449
7.5,33,101130.0,340,1.5,536.111154
8.9,28,101080.0,320,1.7,444.44448000000006
9.3,26,101060.0,320,2.2,302.77780200000007
8.7,28,101040.0,340,1.8,136.111122
7.6,30,101020.0,290,0.6,8.333334
5.8,36,101080.0,340,1.4,0.0
5.6,37,101140.0,320,1.9,0.0
5.7,35,101170.0,290,3.3,0.0
4.4,34,101200,320,2.3,0.0
3.8,32,101220.0,320,1.2,0.0
2.4,38,101220.0,320,1.8,0.0
2,43,101200,320,1.8,0.0
1.3,47,101180.0,340,1.7,0.0
0.5,51,101180.0,340,1.1,0.0
-0.5,58,101150.0,340,0.8,0.0
-1.2,61,101130.0,0,0.3,0.0
-2.1,64,101110.0,110,0.7,0.0
-2.5,66,101160.0,0,0.1,0.0
-2.5,67,101200,90,0.8,0.0
-0.5,60,101290.0,110,0.7,94.44445200000001
2,53,101290.0,340,0.6,241.666686
5,47,101290.0,340,1.2,380.55558600000006
7.4,40,101230.0,270,2.6,463.888926
8.6,34,101140.0,290,3.1,505.55559600000004
9.2,31,101080.0,270,2.9,480.55559400000004
10.9,25,101050.0,270,4.2,400.000032
10.3,24,101110.0,290,5.2,277.7778
9.4,25,101150.0,290,4.8,133.333344
8.2,29,101210.0,320,2.9,11.111112
7.5,31,101270.0,320,2.3,0.0
7.1,29,101320.0,290,3.7,0.0
6,32,101370.0,290,1.8,0.0
4.9,24,101410.0,320,4.6,0.0
3.8,25,101500,340,3.4,0.0
2.8,28,101570.0,320,2.1,0.0
2.2,31,101570.0,320,1.6,0.0
1.9,32,101600,270,1.9,0.0
1.7,32,101650.0,290,3.4,0.0
1.3,34,101670.0,290,2.1,0.0
0.4,36,101680.0,290,1.5,0.0
-1.9,52,101690.0,90,0.6,0.0
-2.8,54,101710.0,140,0.8,0.0
-2.3,56,101760.0,340,0.5,2.777778
-0.8,48,101820.0,20,0.9,119.44445400000001
2.5,32,101860.0,200,1,286.11113400000005
4.1,27,101840.0,250,1.7,436.111146
5.7,22,101760.0,250,1.6,538.888932
7.1,18,101650.0,270,2.4,580.555602
