Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-5.7,42,101480.0,270,1.8,0.0
-6.2,43,101460.0,0,0.4,0.0
-6.4,47,101420.0,0,0.1,0.0
-6.4,46,101380.0,320,1,0.0
-6.4,51,101330.0,0,0.1,0.0
-6.3,52,101290.0,0,0.3,0.0
-6.3,54,101280.0,20,0.8,0.0
-6.5,54,101220.0,50,1.2,0.0
-5.2,49,101210.0,20,0.9,50.000004
-3.2,47,101200,50,0.9,108.33334200000002
-1.4,44,101200,20,0.6,144.444456
0.4,57,101120.0,230,1.9,116.666676
0.2,77,101010.0,200,2,61.111116
1.9,66,100860.0,230,2.7,97.22223
3,62,100840.0,250,3.2,58.333338
3.9,58,100840.0,250,4.2,111.11112000000001
3.8,62,100810.0,230,3.5,88.888896
3.4,64,100810.0,230,2.2,16.666668
2.7,67,100850.0,270,1.8,0.0
2.3,64,100860.0,270,2.4,0.0
2,64,100900,270,3.3,0.0
1.3,68,100920.0,290,1.5,0.0
0.3,69,100960.0,270,0.6,0.0
-0.8,67,100970.0,270,0.9,0.0
-1.2,69,100950.0,320,1.3,0.0
-1.5,68,100940.0,320,1.2,0.0
-1.8,68,100980.0,290,0.9,0.0
-2.3,71,100930.0,0,0.4,0.0
-2.3,71,100910.0,0,0.2,0.0
-2.9,73,100900,20,1.1,0.0
-3.2,74,100940.0,20,1.2,0.0
-3.2,77,100960.0,20,0.9,0.0
-2.4,69,100960.0,50,1.5,77.77778400000001
-0.2,60,100970.0,20,1.1,238.88890800000001
3,62,100990.0,160,1.4,327.777804
5.9,52,100930.0,230,2.1,461.111148
6.4,45,100840.0,200,3.9,477.77781600000003
6.6,46,100770.0,250,3.5,455.555592
6.4,46,100770.0,250,2.6,300.00002400000005
6.6,46,100770.0,230,3.5,263.88891
5.4,50,100770.0,250,2.6,119.44445400000001
4.3,52,100770.0,270,2.6,13.888890000000002
3.6,63,100780.0,200,2.1,0.0
3,68,100790.0,270,1.5,0.0
2.8,67,100780.0,230,1.8,0.0
2.4,67,100780.0,250,1.4,0.0
2,68,100790.0,270,1.6,0.0
1.6,69,100810.0,270,2.2,0.0
1,73,100800,250,0.5,0.0
0.4,76,100760.0,270,1.1,0.0
0.1,80,100770.0,270,0.6,0.0
-0.4,83,100730.0,270,0.9,0.0
-0.6,86,100690.0,270,0.7,0.0
-0.5,85,100710.0,320,0.9,0.0
-0.7,88,100730.0,320,0.8,0.0
-0.6,88,100780.0,290,1,0.0
-0.1,85,100830.0,270,0.8,66.666672
2,75,100900,270,1.3,197.222238
4.1,62,100960.0,270,2.7,344.444472
4.8,40,100950.0,290,3.9,466.666704
5.9,26,100910.0,290,3.3,516.6667080000001
6.7,22,100880.0,320,3.7,505.55559600000004
6.9,22,100890.0,270,4.1,430.55559000000005
6.8,22,100910.0,290,3.2,311.11113600000004
5.8,20,100950.0,290,2.8,155.55556800000002
4,18,101010.0,290,3.7,19.444446000000003
2.9,23,101090.0,320,2.7,0.0
1.9,27,101180.0,360,2.3,0.0
1,30,101210.0,340,3,0.0
0.4,31,101220.0,340,2.7,0.0
-0.2,31,101250.0,290,3.4,0.0
-0.6,31,101290.0,290,2.9,0.0
-1.5,35,101290.0,270,2,0.0
-2.5,36,101320.0,270,1.2,0.0
-2.9,40,101360.0,250,1.2,0.0
-3.2,40,101340.0,0,0.3,0.0
-3.6,41,101320.0,270,1.8,0.0
-4.2,41,101330.0,250,1.2,0.0
-4.5,43,101370.0,290,1.7,0.0
-4.5,43,101440.0,270,1.7,2.777778
-3.8,34,101440.0,0,0.4,80.555562
-0.7,31,101500,230,0.8,252.77779800000002
2.2,23,101490.0,180,1.8,397.222254
4,20,101460.0,200,1.7,491.66670600000003
5.4,17,101370.0,180,2.9,544.444488
5.6,14,101310.0,270,2.4,530.555598
6.2,15,101280.0,200,3,452.777814
5.9,13,101320.0,270,3.2,322.222248
4.7,19,101330.0,270,2.9,152.77779
2.8,28,101330.0,290,1.5,25.000002
1.7,28,101370.0,290,1.3,0.0
0.5,39,101400,290,1.8,0.0
-0.2,48,101360.0,290,1.8,0.0
-0.8,48,101400,290,1.6,0.0
-1.2,51,101400,320,1.3,0.0
-1.4,53,101400,320,1.2,0.0
-1.6,56,101370.0,290,1.3,0.0
-1.8,54,101400,290,0.9,0.0
-1.3,44,101390.0,320,1.8,0.0
-1.9,35,101330.0,290,1.9,0.0
-2.3,35,101320.0,290,2.3,0.0
-3,30,101310.0,270,2.2,0.0
-3.4,29,101320.0,290,1.5,0.0
-3.6,32,101320.0,290,1.5,2.777778
-3.1,30,101350.0,290,1.5,66.666672
-0.9,26,101340.0,320,2.7,244.444464
0.6,26,101340.0,290,3,405.555588
1.2,25,101300,290,3.6,502.777818
1.2,24,101230.0,320,4.9,538.888932
2.2,22,101170.0,290,3.8,530.555598
2.4,20,101140.0,290,3.8,441.66670200000004
1.6,19,101150.0,320,3.7,311.11113600000004
0.9,19,101180.0,320,3.8,147.22223400000001
-0.5,23,101250.0,290,2.3,19.444446000000003
-1.2,25,101320.0,290,2.5,0.0
-1.6,23,101370.0,340,2.7,0.0
-2.2,24,101420.0,340,3,0.0
-3,27,101480.0,340,1.5,0.0
-3.3,26,101500,340,1.6,0.0
-3.4,25,101520.0,320,3.1,0.0
-3.8,28,101540.0,320,2.4,0.0
-4.8,30,101560.0,180,1.1,0.0
-5.1,32,101610.0,360,1.8,0.0
-5.3,32,101580.0,290,2.2,0.0
-5.9,33,101610.0,290,1.1,0.0
-5.9,34,101630.0,320,4.3,0.0
-5.8,33,101700,340,3.8,0.0
-6.3,36,101800,290,2.7,2.777778
-5.7,32,101880.0,340,2.8,88.888896
-4.6,30,101910.0,340,2.1,277.7778
-1.8,25,101870.0,270,1.5,427.77781200000004
-0.2,25,101830.0,270,2.8,516.6667080000001
