Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
4.1,42,1010.9,290,5.1,222.22224000000003
3.4,45,0,290,4,180.55557000000002
2.2,48,0,290,4,102.777786
1.6,53,1011.2,290,3.7,33.333336
0.8,54,0,290,2.3,0.0
0.1,60,0,270,2.3,0.0
-0.3,64,1011.5,290,2.2,0.0
-1.2,65,0,270,1.8,0.0
-1.1,66,0,290,1.1,0.0
-2.1,71,1011.4,290,0.3,0.0
-1.8,66,0,70,1.3,0.0
-2.2,72,0,270,1.4,0.0
-3,79,1011.1,270,0.9,0.0
-2.4,75,0,0,0.1,0.0
-2.9,77,0,270,1.6,0.0
-3.7,82,1010.5,270,1.7,0.0
-3,78,0,270,1.2,0.0
-3.2,78,0,200,1.1,0.0
-3.2,83,1011.5,230,1.9,8.333334
-1.8,71,0,250,1.9,44.444448
-1.7,70,0,290,2.4,91.66667400000001
0.2,64,1010.9,230,1.7,144.444456
1.4,59,0,270,2.7,213.88890600000002
2.4,55,0,270,2.8,241.666686
3.6,55,1009,250,3.6,236.11113
2.6,54,0,270,3.9,177.777792
1.8,56,0,270,3.3,119.44445400000001
1.3,59,1010.4,270,3.6,33.333336
0.4,63,0,270,3,0.0
0.1,63,0,290,4.2,0.0
-0.2,65,1010.7,270,3,0.0
-0.8,68,0,270,2.3,0.0
-1.4,72,0,270,2.3,0.0
-2,77,1011,270,2.6,0.0
-2.3,77,0,270,2.2,0.0
-2.8,79,0,270,1.6,0.0
-3.2,87,1011.3,270,2.2,0.0
-4,83,0,270,3.1,0.0
-4.3,84,0,250,0.8,0.0
-4.8,93,1010.7,270,1.1,0.0
-4.3,84,0,270,3.1,0.0
-4.7,81,0,270,3.1,0.0
-4.4,85,1011.7,290,1.2,11.111112
-2.5,72,0,200,0.9,88.888896
-1.4,67,0,230,3.4,169.444458
-0.2,64,1011.4,270,2.8,222.22224000000003
0.1,58,0,270,3.8,255.55557600000003
0.6,48,0,270,2.5,272.222244
2,37,1009.3,270,3.7,263.88891
1.2,44,0,270,2.5,194.44446
0.4,46,0,270,4.3,119.44445400000001
-0.1,44,1010.1,270,3.2,38.888892000000006
-0.6,51,0,290,1.4,0.0
-0.8,51,0,270,1.2,0.0
-1.4,53,1010.5,340,0.8,0.0
-0.9,52,0,320,1.3,0.0
-1.2,57,0,270,1.1,0.0
-2.1,61,1009.7,160,0.3,0.0
-1.3,55,0,270,1.4,0.0
-1.2,61,0,50,1.1,0.0
-1.4,72,1008.4,200,1.7,0.0
-1.9,94,0,250,2.8,0.0
-1.9,93,0,270,1.4,0.0
-3.3,95,1007.1,290,4.9,0.0
-3.5,92,0,290,2.8,0.0
-4,85,0,290,2.5,0.0
-4.2,83,1008.7,270,4.1,8.333334
-4.2,61,0,270,4.2,44.444448
-4.1,64,0,270,3.4,91.66667400000001
-4.2,65,1009.7,270,4.3,69.44445
-4.5,62,0,270,5.9,88.888896
-4.6,60,0,270,5.2,66.666672
-4.6,62,1009.3,270,6,75.00000600000001
-4.9,62,0,290,5.2,72.222228
-5.9,71,0,270,6.1,50.000004
-6,63,1011.6,290,3.8,13.888890000000002
-7.1,62,0,290,4.8,0.0
-6.8,60,0,270,4.2,0.0
-7,60,1013.9,270,4.2,0.0
-7.1,60,0,270,4.7,0.0
-7.1,60,0,290,4.2,0.0
-7.2,69,1014.5,270,3.2,0.0
-7.3,67,0,270,3.5,0.0
-7.7,70,0,290,3.2,0.0
