0	1	2	3	4	5	6
2016-10-21 12:00	18.7	60.0	101640.0	110	5.1	236.11113
2016-10-21 13:00	19.3	59.0	101620.0	110	2.8	233.333352
2016-10-21 14:00	19.5	57.0	101560.0	110	3.1	205.555572
2016-10-21 15:00	19.3	57.0	101560.0	110	3.6	177.777792
2016-10-21 16:00	19.2	57.0	101540.0	140	2.0	108.33334200000002
2016-10-21 17:00	18.7	58.0	101500.0	140	3.1	55.55556000000001
2016-10-21 18:00	18.2	61.0	101520.0	140	2.6	11.111112
2016-10-21 19:00	17.8	61.0	101490.0	140	3.0	0.0
2016-10-21 20:00	17.3	62.0	101470.0	140	3.9	0.0
2016-10-21 21:00	17.1	63.0	101480.0	140	2.8	0.0
2016-10-21 22:00	16.8	65.0	101470.0	140	3.0	0.0
2016-10-21 23:00	16.7	65.0	101490.0	140	3.3	0.0
2016-10-22 00:00	16.4	66.0	101480.0	110	2.9	0.0
2016-10-22 01:00	16.2	67.0	101370.0	110	3.0	0.0
2016-10-22 02:00	15.9	68.0	101350.0	90	1.5	0.0
2016-10-22 03:00	15.9	69.0	101310.0	70	2.8	0.0
2016-10-22 04:00	15.5	70.0	101240.0	90	2.2	0.0
2016-10-22 05:00	15.5	70.0	101210.0	90	1.6	0.0
2016-10-22 06:00	15.2	70.0	101180.0	110	2.4	0.0
2016-10-22 07:00	14.6	74.0	101150.0	90	1.5	0.0
2016-10-22 08:00	15.5	70.0	101210.0	90	1.1	19.444446000000003
2016-10-22 09:00	16.4	66.0	101210.0	90	1.9	88.888896
2016-10-22 10:00	18.1	64.0	101170.0	110	1.9	152.77779
2016-10-22 11:00	18.6	57.0	101090.0	110	2.4	263.88891
2016-10-22 12:00	19.3	56.0	101070.0	50	1.2	297.22224600000004
2016-10-22 13:00	20.1	52.0	100990.0	230	0.5	272.222244
2016-10-22 14:00	21.0	52.0	100890.0	50	1.5	283.33335600000004
2016-10-22 15:00	20.9	51.0	100840.0	140	0.8	286.11113400000005
2016-10-22 16:00	21.1	50.0	100860.0	360	1.4	158.333346
2016-10-22 17:00	20.2	53.0	100900.0	340	1.5	63.88889400000001
2016-10-22 18:00	18.6	66.0	100910.0	290	1.2	8.333334
2016-10-22 19:00	18.3	67.0	100940.0	340	1.3	0.0
2016-10-22 20:00	18.6	65.0	100930.0	340	0.8	0.0
2016-10-22 21:00	18.6	65.0	100970.0	340	1.3	0.0
2016-10-22 22:00	18.0	68.0	100970.0	20	0.8	0.0
2016-10-22 23:00	17.1	75.0	101000.0	70	0.7	0.0
2016-10-23 00:00	17.7	71.0	100940.0	90	2.1	0.0
2016-10-23 01:00	17.6	69.0	100980.0	70	1.8	0.0
2016-10-23 02:00	17.1	68.0	100970.0	90	2.3	0.0
2016-10-23 03:00	17.2	66.0	100960.0	90	2.9	0.0
2016-10-23 04:00	17.3	66.0	101030.0	50	2.0	0.0
2016-10-23 05:00	17.2	63.0	101020.0	50	2.4	0.0
2016-10-23 06:00	16.5	62.0	101040.0	70	2.8	0.0
2016-10-23 07:00	16.2	60.0	101070.0	70	3.4	0.0
2016-10-23 08:00	16.0	58.0	101200.0	70	3.9	8.333334
2016-10-23 09:00	15.8	55.0	101280.0	90	5.0	80.555562
2016-10-23 10:00	15.5	54.0	101340.0	70	4.9	72.222228
2016-10-23 11:00	15.0	56.0	101320.0	70	4.8	100.000008
2016-10-23 12:00	14.9	59.0	101310.0	90	4.1	69.44445
2016-10-23 13:00	14.7	59.0	101280.0	70	4.5	86.111118
2016-10-23 14:00	13.4	72.0	101280.0	70	3.9	55.55556000000001
2016-10-23 15:00	12.1	90.0	101300.0	70	3.2	47.222226000000006
2016-10-23 16:00	11.8	90.0	101320.0	70	4.0	33.333336
2016-10-23 17:00	11.1	94.0	101360.0	90	4.0	16.666668
2016-10-23 18:00	10.9	96.0	101380.0	110	3.1	0.0
2016-10-23 19:00	10.7	96.0	101420.0	110	2.7	0.0
2016-10-23 20:00	10.7	95.0	101480.0	90	2.2	0.0
2016-10-23 21:00	10.8	91.0	101490.0	90	2.5	0.0
2016-10-23 22:00	11.0	87.0	101550.0	90	2.7	0.0
2016-10-23 23:00	10.6	85.0	101560.0	90	2.5	0.0
2016-10-24 00:00	10.2	86.0	101530.0	90	1.9	0.0
2016-10-24 01:00	10.6	84.0	101570.0	90	2.0	0.0
2016-10-24 02:00	10.8	80.0	101580.0	90	2.7	0.0
2016-10-24 03:00	10.5	81.0	101580.0	70	2.0	0.0
2016-10-24 04:00	10.0	81.0	101540.0	70	1.9	0.0
2016-10-24 05:00	9.3	87.0	101550.0	70	1.4	0.0
2016-10-24 06:00	9.5	83.0	101560.0	70	2.0	0.0
2016-10-24 07:00	8.4	93.0	101560.0	110	1.3	0.0
2016-10-24 08:00	11.5	74.0	101620.0	90	1.2	61.111116
2016-10-24 09:00	13.2	64.0	101650.0	90	3.0	202.777794
2016-10-24 10:00	14.9	56.0	101630.0	110	3.6	363.88891800000005
2016-10-24 11:00	15.7	53.0	101580.0	140	3.5	458.33337
2016-10-24 12:00	17.4	48.0	101510.0	110	2.7	522.222264
2016-10-24 13:00	18.7	48.0	101400.0	110	2.1	536.111154
2016-10-24 14:00	18.7	46.0	101320.0	160	2.7	505.55559600000004
2016-10-24 15:00	19.2	46.0	101280.0	160	2.7	413.88892200000004
2016-10-24 16:00	18.8	48.0	101220.0	180	2.6	272.222244
2016-10-24 17:00	18.1	51.0	101200.0	160	1.8	83.33334
2016-10-24 18:00	17.9	52.0	101200.0	160	1.9	5.555556
2016-10-24 19:00	17.3	56.0	101220.0	160	1.1	0.0
2016-10-24 20:00	17.5	54.0	101190.0	140	1.7	0.0
2016-10-24 21:00	17.0	55.0	101200.0	140	1.9	0.0
2016-10-24 22:00	16.5	58.0	101140.0	160	1.9	0.0
2016-10-24 23:00	16.4	59.0	101030.0	140	2.8	0.0
2016-10-25 00:00	16.3	60.0	100930.0	140	3.4	0.0
2016-10-25 01:00	15.9	63.0	100850.0	160	2.6	0.0
2016-10-25 02:00	14.0	84.0	100800.0	160	2.8	0.0
2016-10-25 03:00	13.0	95.0	100730.0	140	2.7	0.0
2016-10-25 04:00	12.6	100.0	100660.0	140	2.7	0.0
2016-10-25 05:00	12.4	100.0	100610.0	140	2.1	0.0
2016-10-25 06:00	12.3	100.0	100490.0	140	3.9	0.0
2016-10-25 07:00	12.3	100.0	100400.0	160	3.5	0.0
2016-10-25 08:00	12.4	100.0	100350.0	140	3.1	0.0
2016-10-25 09:00	12.7	100.0	100400.0	140	2.3	8.333334
2016-10-25 10:00	13.6	100.0	100380.0	180	2.5	30.555558
2016-10-25 11:00	15.0	100.0	100360.0	180	1.7	138.8889
2016-10-25 12:00	16.8	100.0	100430.0	180	1.3	152.77779
2016-10-25 13:00	17.9	92.0	100490.0	320	3.7	138.8889
2016-10-25 14:00	15.6	91.0	100640.0	340	2.4	125.00001
2016-10-25 15:00	17.2	77.0	100630.0	50	2.1	194.44446
2016-10-25 16:00	17.3	75.0	100790.0	360	1.1	186.111126
2016-10-25 17:00	16.6	77.0	100840.0	0	0.4	133.333344
2016-10-25 18:00	15.5	83.0	100940.0	290	1.6	11.111112
2016-10-25 19:00	13.9	92.0	101050.0	230	0.5	0.0
2016-10-25 20:00	13.3	95.0	101150.0	270	0.7	0.0
2016-10-25 21:00	12.8	97.0	101200.0	140	0.9	0.0
2016-10-25 22:00	12.4	100.0	101230.0	0	0.2	0.0
2016-10-25 23:00	11.9	100.0	101240.0	200	0.9	0.0
2016-10-26 00:00	11.0	100.0	101310.0	0	0.2	0.0
2016-10-26 01:00	10.8	100.0	101430.0	360	0.7	0.0
2016-10-26 02:00	10.5	100.0	101460.0	0	0.4	0.0
2016-10-26 03:00	10.4	100.0	101460.0	0	0.2	0.0
2016-10-26 04:00	10.0	100.0	101450.0	0	0.1	0.0
2016-10-26 05:00	9.6	100.0	101470.0	0	0.1	0.0
2016-10-26 06:00	9.5	100.0	101500.0	0	0.4	0.0
2016-10-26 07:00	9.0	100.0	101500.0	180	0.9	0.0
2016-10-26 08:00	9.0	100.0	101490.0	160	1.1	30.555558
2016-10-26 09:00	11.8	100.0	101490.0	160	0.8	186.111126
2016-10-26 10:00	14.1	86.0	101510.0	110	1.9	333.33336
2016-10-26 11:00	15.0	80.0	101520.0	180	1.6	375.00003000000004
2016-10-26 12:00	15.5	76.0	101550.0	180	1.4	233.333352
2016-10-26 13:00	15.7	79.0	101580.0	200	1.9	188.88890400000003
2016-10-26 14:00	16.1	80.0	101580.0	290	1.5	97.22223
2016-10-26 15:00	16.3	71.0	101630.0	290	2.2	77.77778400000001
2016-10-26 16:00	16.0	72.0	101650.0	340	1.5	41.66667
2016-10-26 17:00	15.7	74.0	101630.0	360	2.0	25.000002
2016-10-26 18:00	15.3	77.0	101670.0	360	1.3	0.0
2016-10-26 19:00	13.7	86.0	101730.0	320	0.8	0.0
2016-10-26 20:00	11.8	96.0	101790.0	0	0.0	0.0
2016-10-26 21:00	11.5	100.0	101840.0	0	0.2	0.0
2016-10-26 22:00	11.4	100.0	101910.0	270	1.4	0.0
2016-10-26 23:00	10.2	100.0	101910.0	0	0.0	0.0
2016-10-27 00:00	9.8	100.0	101910.0	0	0.3	0.0
2016-10-27 01:00	9.6	100.0	101920.0	270	0.6	0.0
2016-10-27 02:00	9.2	100.0	101990.0	0	0.1	0.0
2016-10-27 03:00	9.0	100.0	102020.0	0	0.1	0.0
2016-10-27 04:00	9.5	100.0	102000.0	340	0.9	0.0
2016-10-27 05:00	9.3	100.0	102060.0	140	1.1	0.0
2016-10-27 06:00	9.3	100.0	102080.0	70	0.7	0.0
2016-10-27 07:00	9.7	100.0	102110.0	90	2.2	0.0
2016-10-27 08:00	10.7	97.0	102130.0	90	2.5	36.111114
2016-10-27 09:00	12.2	88.0	102170.0	90	3.0	122.222232
2016-10-27 10:00	14.2	73.0	102200.0	110	3.1	258.33335400000004
2016-10-27 11:00	15.6	69.0	102140.0	90	1.9	272.222244
2016-10-27 12:00	17.2	61.0	102090.0	110	2.5	327.777804
2016-10-27 13:00	18.3	56.0	101980.0	110	3.2	355.555584
2016-10-27 14:00	18.4	57.0	101890.0	110	2.7	266.666688
2016-10-27 15:00	18.7	58.0	101800.0	110	3.0	247.22224200000002
2016-10-27 16:00	18.6	58.0	101760.0	110	3.5	238.88890800000001
2016-10-27 17:00	18.1	60.0	101760.0	110	2.6	52.777782
2016-10-27 18:00	17.1	65.0	101730.0	90	1.8	5.555556
2016-10-27 19:00	16.8	67.0	101770.0	110	1.7	0.0
2016-10-27 20:00	16.7	68.0	101720.0	110	1.2	0.0
2016-10-27 21:00	16.5	70.0	101730.0	160	1.8	0.0
2016-10-27 22:00	16.7	67.0	101680.0	110	2.9	0.0
2016-10-27 23:00	16.3	66.0	101620.0	110	1.6	0.0
2016-10-28 00:00	15.9	68.0	101520.0	90	1.6	0.0
2016-10-28 01:00	14.8	73.0	101500.0	0	0.1	0.0
2016-10-28 02:00	14.6	78.0	101500.0	0	0.4	0.0
2016-10-28 03:00	15.0	70.0	101410.0	90	1.8	0.0
2016-10-28 04:00	14.0	83.0	101400.0	50	0.8	0.0
2016-10-28 05:00	13.6	91.0	101360.0	70	1.3	0.0
2016-10-28 06:00	12.9	98.0	101310.0	90	1.4	0.0
2016-10-28 07:00	13.3	91.0	101240.0	90	2.2	0.0
2016-10-28 08:00	13.6	88.0	101210.0	90	1.9	5.555556
2016-10-28 09:00	14.2	83.0	101250.0	70	1.6	30.555558
2016-10-28 10:00	15.5	82.0	101310.0	0	0.4	80.555562
2016-10-28 11:00	16.2	71.0	101260.0	70	0.7	188.88890400000003
2016-10-28 12:00	16.7	70.0	101260.0	0	0.4	247.22224200000002
2016-10-28 13:00	16.7	68.0	101120.0	200	1.0	166.66668
2016-10-28 14:00	16.2	72.0	101120.0	270	2.8	125.00001
2016-10-28 15:00	17.2	62.0	101120.0	320	3.0	102.777786
2016-10-28 16:00	16.8	63.0	101150.0	340	3.0	72.222228
2016-10-28 17:00	16.3	50.0	101140.0	320	2.7	72.222228
2016-10-28 18:00	14.8	55.0	101240.0	290	1.4	13.888890000000002
2016-10-28 19:00	14.2	56.0	101290.0	290	1.6	0.0
2016-10-28 20:00	14.4	51.0	101390.0	320	2.3	0.0
2016-10-28 21:00	13.6	57.0	101450.0	320	1.8	0.0
2016-10-28 22:00	12.9	65.0	101600.0	320	2.5	0.0
2016-10-28 23:00	12.4	63.0	101700.0	340	3.0	0.0
2016-10-29 00:00	11.2	51.0	101730.0	320	3.9	0.0
2016-10-29 01:00	10.3	49.0	101790.0	320	4.2	0.0
2016-10-29 02:00	9.6	49.0	101860.0	340	3.2	0.0
2016-10-29 03:00	9.1	49.0	101920.0	320	2.9	0.0
2016-10-29 04:00	8.6	49.0	101900.0	320	2.7	0.0
2016-10-29 05:00	8.2	50.0	101890.0	340	1.2	0.0
2016-10-29 06:00	7.7	51.0	101980.0	320	1.8	0.0
2016-10-29 07:00	8.0	45.0	102050.0	340	2.1	0.0
2016-10-29 08:00	8.2	48.0	102180.0	340	1.3	33.333336
2016-10-29 09:00	8.8	46.0	102270.0	320	2.5	77.77778400000001
2016-10-29 10:00	9.6	43.0	102270.0	340	1.8	177.777792
2016-10-29 11:00	10.7	41.0	102230.0	320	1.8	225.00001800000004
2016-10-29 12:00	10.6	44.0	102160.0	340	1.6	183.33334800000003
2016-10-29 13:00	12.3	44.0	102140.0	270	2.4	386.111142
2016-10-29 14:00	12.5	44.0	102100.0	290	2.2	300.00002400000005
2016-10-29 15:00	12.1	44.0	102140.0	290	2.1	247.22224200000002
2016-10-29 16:00	11.0	45.0	102160.0	320	3.5	113.888898
2016-10-29 17:00	10.5	45.0	102180.0	340	2.4	47.222226000000006
2016-10-29 18:00	9.3	41.0	102250.0	320	3.0	8.333334
2016-10-29 19:00	8.1	40.0	102300.0	320	2.8	0.0
2016-10-29 20:00	7.5	35.0	102360.0	320	3.8	0.0
2016-10-29 21:00	6.0	39.0	102459.99999999999	320	2.6	0.0
2016-10-29 22:00	5.1	40.0	102480.0	320	1.9	0.0
2016-10-29 23:00	5.0	41.0	102500.0	340	2.2	0.0
2016-10-30 00:00	4.0	47.0	102500.0	290	1.4	0.0
2016-10-30 01:00	3.3	51.0	102530.0	290	1.2	0.0
2016-10-30 02:00	3.2	49.0	102590.00000000001	290	1.3	0.0
2016-10-30 03:00	2.5	56.0	102600.0	320	1.1	0.0
2016-10-30 04:00	2.1	59.0	102630.0	290	0.9	0.0
2016-10-30 05:00	0.7	76.0	102659.99999999999	320	1.4	0.0
2016-10-30 06:00	1.8	65.0	102709.99999999999	320	1.4	0.0
2016-10-30 07:00	0.1	83.0	102740.00000000001	0	0.2	0.0
2016-10-30 08:00	2.9	66.0	102770.0	180	0.9	55.55556000000001
2016-10-30 09:00	5.7	47.0	102800.0	200	1.5	202.777794
2016-10-30 10:00	8.6	37.0	102790.00000000001	180	1.8	358.333362
2016-10-30 11:00	10.4	30.0	102730.0	90	1.1	466.666704
2016-10-30 12:00	12.7	27.0	102700.0	360	1.3	519.4444860000001
2016-10-30 13:00	13.0	17.0	102580.0	200	0.9	530.555598
2016-10-30 14:00	13.7	17.0	102509.99999999999	250	1.0	497.22226200000006
2016-10-30 15:00	13.6	20.0	102480.0	200	1.7	405.555588
2016-10-30 16:00	12.3	21.0	102409.99999999999	250	1.1	269.444466
2016-10-30 17:00	11.8	22.0	102380.0	250	0.9	113.888898
2016-10-30 18:00	9.8	32.0	102390.0	270	1.4	11.111112
2016-10-30 19:00	7.4	47.0	102380.0	0	0.2	0.0
2016-10-30 20:00	6.0	53.0	102400.0	0	0.0	0.0
2016-10-30 21:00	5.6	59.0	102409.99999999999	0	0.1	0.0
2016-10-30 22:00	5.8	60.0	102409.99999999999	0	0.1	0.0
2016-10-30 23:00	5.2	70.0	102400.0	270	0.5	0.0
2016-10-31 00:00	4.7	78.0	102390.0	0	0.1	0.0
2016-10-31 01:00	4.8	69.0	102360.0	180	0.5	0.0
2016-10-31 02:00	5.3	64.0	102290.0	160	0.6	0.0
2016-10-31 03:00	5.4	69.0	102250.0	180	1.0	0.0
2016-10-31 04:00	5.7	66.0	102250.0	140	0.5	0.0
2016-10-31 05:00	5.9	62.0	102160.0	110	0.6	0.0
2016-10-31 06:00	6.1	63.0	102210.0	180	1.0	0.0
2016-10-31 07:00	6.7	61.0	102250.0	180	0.8	0.0
2016-10-31 08:00	7.3	59.0	102300.0	320	0.7	0.0
2016-10-31 09:00	8.2	61.0	102330.0	340	0.9	16.666668
2016-10-31 10:00	8.6	69.0	102370.0	340	2.0	36.111114
2016-10-31 11:00	9.2	67.0	102370.0	320	1.6	58.333338
2016-10-31 12:00	9.9	62.0	102360.0	340	1.3	63.88889400000001
2016-10-31 13:00	10.2	51.0	102300.0	340	2.3	77.77778400000001
2016-10-31 14:00	9.2	56.0	102230.0	320	2.5	102.777786
2016-10-31 15:00	9.2	51.0	102170.0	270	1.5	52.777782
2016-10-31 16:00	8.9	49.0	102180.0	320	2.4	52.777782
2016-10-31 17:00	8.0	60.0	102200.0	290	1.9	16.666668
2016-10-31 18:00	7.0	61.0	102240.0	290	2.6	0.0
2016-10-31 19:00	6.5	62.0	102240.0	320	3.3	0.0
2016-10-31 20:00	5.8	58.0	102320.0	340	2.9	0.0
2016-10-31 21:00	4.7	57.0	102390.0	320	3.2	0.0
2016-10-31 22:00	3.9	55.0	102450.0	340	3.0	0.0
2016-10-31 23:00	2.5	53.0	102520.0	320	2.3	0.0
2016-11-01 00:00	1.9	48.0	102559.99999999999	320	5.0	0.0
2016-11-01 01:00	1.5	49.0	102609.99999999999	320	3.3	0.0
2016-11-01 02:00	1.3	51.0	102630.0	340	2.4	0.0
2016-11-01 03:00	0.8	53.0	102630.0	340	2.4	0.0
2016-11-01 04:00	0.3	55.0	102630.0	340	2.6	0.0
2016-11-01 05:00	0.0	57.0	102680.0	340	3.5	0.0
2016-11-01 06:00	-0.7	61.0	102690.00000000001	320	2.6	0.0
2016-11-01 07:00	-1.2	64.0	102700.0	320	1.8	0.0
2016-11-01 08:00	-0.2	57.0	102780.0	320	2.3	50.000004
2016-11-01 09:00	1.5	51.0	102820.0	320	1.9	197.222238
2016-11-01 10:00	3.6	43.0	102859.99999999999	320	1.7	344.444472
2016-11-01 11:00	4.4	39.0	102809.99999999999	290	1.6	461.111148
2016-11-01 12:00	5.3	33.0	102750.0	270	1.3	516.6667080000001
2016-11-01 13:00	6.8	28.0	102690.00000000001	290	2.2	525.000042
2016-11-01 14:00	6.8	27.0	102620.0	320	2.8	488.888928
2016-11-01 15:00	7.0	28.0	102609.99999999999	270	2.5	394.444476
2016-11-01 16:00	5.2	40.0	102600.0	250	3.6	261.111132
2016-11-01 17:00	4.8	35.0	102600.0	290	2.6	111.11112000000001
2016-11-01 18:00	3.4	39.0	102600.0	290	2.0	8.333334
2016-11-01 19:00	2.7	41.0	102640.00000000001	290	1.2	0.0
2016-11-01 20:00	2.1	47.0	102680.0	320	1.4	0.0
2016-11-01 21:00	1.4	47.0	102680.0	290	1.2	0.0
2016-11-01 22:00	1.8	44.0	102680.0	340	1.7	0.0
2016-11-01 23:00	1.3	49.0	102730.0	320	2.6	0.0
2016-11-02 00:00	0.3	55.0	102720.0	340	1.1	0.0
2016-11-02 01:00	-0.4	60.0	102709.99999999999	290	0.9	0.0
2016-11-02 02:00	-0.8	59.0	102700.0	290	1.1	0.0
2016-11-02 03:00	-1.4	64.0	102680.0	290	0.8	0.0
2016-11-02 04:00	-2.2	72.0	102659.99999999999	0	0.4	0.0
2016-11-02 05:00	-2.6	85.0	102630.0	180	0.9	0.0
2016-11-02 06:00	-1.8	73.0	102600.0	200	1.3	0.0
2016-11-02 07:00	-2.6	80.0	102590.00000000001	200	0.6	0.0
2016-11-02 08:00	-1.2	72.0	102620.0	200	0.9	44.444448
2016-11-02 09:00	1.3	53.0	102600.0	200	1.8	180.55557000000002
2016-11-02 10:00	3.7	47.0	102559.99999999999	180	2.5	319.44446999999997
2016-11-02 11:00	6.3	36.0	102530.0	180	1.5	0.0
2016-11-02 12:00	7.4	32.0	102430.0	180	1.8	0.0
2016-11-02 13:00	9.0	33.0	102330.0	200	1.2	466.666704
2016-11-02 14:00	9.9	34.0	102240.0	250	3.0	422.222256
2016-11-02 15:00	10.3	38.0	102180.0	270	3.3	322.222248
2016-11-02 16:00	8.9	46.0	102160.0	270	2.2	152.77779
2016-11-02 17:00	7.1	60.0	102150.0	270	1.6	38.888892000000006
2016-11-02 18:00	6.1	68.0	102130.0	0	0.3	2.777778
2016-11-02 19:00	4.8	80.0	102100.0	0	0.4	0.0
2016-11-02 20:00	6.4	73.0	102110.0	340	0.9	0.0
2016-11-02 21:00	5.5	92.0	102120.0	200	0.8	0.0
2016-11-02 22:00	4.7	95.0	102090.0	160	0.8	0.0
2016-11-02 23:00	5.2	99.0	102100.0	180	1.0	0.0
2016-11-03 00:00	5.0	100.0	102090.0	0	0.2	0.0
2016-11-03 01:00	5.0	100.0	102030.0	0	0.4	0.0
2016-11-03 02:00	5.6	100.0	102040.0	360	0.7	0.0
2016-11-03 03:00	5.9	100.0	102040.0	0	0.3	0.0
2016-11-03 04:00	5.8	100.0	101950.0	110	1.1	0.0
2016-11-03 05:00	4.2	100.0	101980.0	0	0.0	0.0
2016-11-03 06:00	4.8	100.0	101970.0	0	0.3	0.0
2016-11-03 07:00	5.0	100.0	101940.0	200	1.0	0.0
2016-11-03 08:00	5.4	100.0	101960.0	160	0.7	16.666668
2016-11-03 09:00	6.2	97.0	102030.0	180	0.7	88.888896
2016-11-03 10:00	7.9	88.0	102030.0	200	1.2	205.555572
2016-11-03 11:00	9.9	74.0	102000.0	200	1.4	336.111138
2016-11-03 12:00	11.3	71.0	101900.0	160	1.3	372.222252
2016-11-03 13:00	13.5	50.0	101810.0	290	3.2	308.33335800000003
2016-11-03 14:00	14.6	35.0	101730.0	270	3.6	480.55559400000004
2016-11-03 15:00	13.8	40.0	101690.0	270	3.0	363.88891800000005
2016-11-03 16:00	12.5	40.0	101680.0	270	3.6	236.11113
2016-11-03 17:00	11.9	43.0	101650.0	290	1.9	97.22223
2016-11-03 18:00	9.1	58.0	101640.0	0	0.2	5.555556
2016-11-03 19:00	8.7	67.0	101630.0	0	0.4	0.0
2016-11-03 20:00	9.3	66.0	101630.0	0	0.3	0.0
2016-11-03 21:00	9.0	63.0	101640.0	180	1.2	0.0
2016-11-03 22:00	8.4	67.0	101640.0	160	1.1	0.0
2016-11-03 23:00	8.1	65.0	101630.0	160	1.3	0.0
2016-11-04 00:00	6.6	72.0	101600.0	180	0.9	0.0
2016-11-04 01:00	5.3	82.0	101610.0	180	0.6	0.0
2016-11-04 02:00	4.9	86.0	101600.0	160	0.8	0.0
2016-11-04 03:00	5.1	81.0	101560.0	180	0.9	0.0
2016-11-04 04:00	6.1	79.0	101520.0	160	0.6	0.0
2016-11-04 05:00	6.5	76.0	101520.0	140	1.1	0.0
2016-11-04 06:00	6.7	75.0	101490.0	180	1.2	0.0
2016-11-04 07:00	7.1	76.0	101470.0	160	1.0	0.0
2016-11-04 08:00	7.7	75.0	101490.0	180	0.8	16.666668
2016-11-04 09:00	9.4	72.0	101500.0	160	1.2	119.44445400000001
2016-11-04 10:00	11.6	68.0	101470.0	180	3.4	275.000022
2016-11-04 11:00	14.2	66.0	101400.0	160	2.6	294.44446800000003
2016-11-04 12:00	14.9	65.0	101300.0	180	2.5	263.88891
2016-11-04 13:00	15.5	63.0	101180.0	200	4.2	219.44446200000002
2016-11-04 14:00	16.3	61.0	101110.0	230	2.6	202.777794
2016-11-04 15:00	16.1	63.0	101040.0	230	3.0	144.444456
2016-11-04 16:00	15.4	69.0	101030.0	230	2.6	75.00000600000001
2016-11-04 17:00	15.0	71.0	101020.0	230	2.3	41.66667
2016-11-04 18:00	14.3	74.0	101010.0	200	2.2	2.777778
2016-11-04 19:00	13.9	78.0	101010.0	200	2.5	0.0
2016-11-04 20:00	13.9	77.0	101020.0	200	2.2	0.0
2016-11-04 21:00	13.9	75.0	101040.0	200	1.6	0.0
2016-11-04 22:00	13.0	78.0	101040.0	180	1.6	0.0
2016-11-04 23:00	12.8	77.0	101030.0	180	1.5	0.0
2016-11-05 00:00	11.9	86.0	101040.0	180	0.5	0.0
2016-11-05 01:00	12.1	83.0	101020.0	180	1.4	0.0
2016-11-05 02:00	11.0	86.0	101010.0	200	0.8	0.0
2016-11-05 03:00	10.8	86.0	100970.0	0	0.4	0.0
2016-11-05 04:00	10.0	93.0	100940.0	180	0.7	0.0
2016-11-05 05:00	10.3	90.0	100920.0	160	1.1	0.0
2016-11-05 06:00	10.1	93.0	100920.0	0	0.2	0.0
2016-11-05 07:00	10.1	93.0	100900.0	160	0.8	0.0
2016-11-05 08:00	11.4	87.0	100930.0	180	1.0	16.666668
2016-11-05 09:00	12.4	84.0	100940.0	160	1.4	61.111116
2016-11-05 10:00	13.8	81.0	100900.0	180	1.5	119.44445400000001
2016-11-05 11:00	16.4	76.0	100890.0	200	3.1	250.00002
2016-11-05 12:00	17.9	73.0	100850.0	230	3.7	261.111132
2016-11-05 13:00	18.8	70.0	100830.0	230	2.3	188.88890400000003
2016-11-05 14:00	19.2	65.0	100820.0	250	3.3	311.11113600000004
2016-11-05 15:00	19.5	63.0	100840.0	250	3.2	302.77780200000007
2016-11-05 16:00	18.4	71.0	100870.0	270	2.6	155.55556800000002
2016-11-05 17:00	17.0	80.0	100930.0	270	2.5	52.777782
2016-11-05 18:00	15.7	88.0	100990.0	250	1.3	2.777778
2016-11-05 19:00	14.7	95.0	101080.0	0	0.2	0.0
2016-11-05 20:00	13.3	99.0	101130.0	0	0.1	0.0
2016-11-05 21:00	12.7	100.0	101200.0	0	0.1	0.0
2016-11-05 22:00	12.7	100.0	101240.0	160	0.5	0.0
2016-11-05 23:00	14.1	100.0	101290.0	180	0.8	0.0
2016-11-06 00:00	14.1	98.0	101350.0	160	1.5	0.0
2016-11-06 01:00	14.2	99.0	101400.0	180	0.9	0.0
2016-11-06 02:00	13.9	99.0	101450.0	200	1.2	0.0
2016-11-06 03:00	12.4	100.0	101480.0	0	0.4	0.0
2016-11-06 04:00	13.0	100.0	101550.0	110	1.2	0.0
2016-11-06 05:00	13.9	99.0	101620.0	110	2.9	0.0
2016-11-06 06:00	14.0	89.0	101710.0	90	3.1	0.0
2016-11-06 07:00	13.8	76.0	101800.0	90	3.2	0.0
2016-11-06 08:00	13.5	67.0	101920.0	90	2.9	11.111112
2016-11-06 09:00	14.7	61.0	102010.0	110	3.5	97.22223
2016-11-06 10:00	15.3	55.0	102050.0	110	5.3	277.7778
2016-11-06 11:00	16.4	52.0	102040.0	110	5.2	377.77780800000005
2016-11-06 12:00	17.6	48.0	102010.0	140	4.9	433.33336800000006
2016-11-06 13:00	18.4	47.0	101980.0	110	4.6	444.44448000000006
2016-11-06 14:00	18.4	46.0	101940.0	90	3.6	400.000032
2016-11-06 15:00	17.6	49.0	101930.0	90	3.9	191.66668199999998
2016-11-06 16:00	17.1	50.0	101960.0	90	3.6	55.55556000000001
2016-11-06 17:00	16.8	51.0	101970.0	110	4.9	22.222224
2016-11-06 18:00	15.8	55.0	102030.0	160	3.3	2.777778
2016-11-06 19:00	15.0	58.0	102090.0	140	5.0	0.0
2016-11-06 20:00	14.4	60.0	102120.0	110	4.3	0.0
2016-11-06 21:00	13.6	63.0	102180.0	110	4.0	0.0
2016-11-06 22:00	13.3	64.0	102210.0	110	4.9	0.0
2016-11-06 23:00	13.0	66.0	102200.0	110	4.6	0.0
2016-11-07 00:00	13.0	66.0	102150.0	140	5.4	0.0
2016-11-07 01:00	12.9	66.0	102180.0	140	4.3	0.0
2016-11-07 02:00	12.7	67.0	102210.0	90	2.2	0.0
