Time,Tair(`C),Humidity(%),Pressure(hPa),WindDirection(Deg),WindSpeed(m/s),GlobalRadiation(MJ/m^2)
2015-03-24 00:00,2.6,30,1017.2,270,1,0
2015-03-24 01:00,2.2,28,1017.5,290,2.4,0
2015-03-24 02:00,2.3,27,1017.8,290,2.8,0
2015-03-24 03:00,1.5,32,1017.9,320,0.6,0
2015-03-24 04:00,0.6,34,1018.3,290,1.3,0
2015-03-24 05:00,0,35,1018.7,340,0.5,0
2015-03-24 06:00,-0.7,38,1019.4,0,0.3,0
2015-03-24 07:00,-0.8,38,1019.9,290,0.5,0.04
2015-03-24 08:00,0.9,28,1020.4,320,1,0.47
2015-03-24 09:00,4.1,23,1020.8,290,1.1,1.1
2015-03-24 10:00,6.6,22,1021.3,230,2.3,1.7
2015-03-24 11:00,8.1,17,1021.5,250,3.3,2.23
2015-03-24 12:00,9.6,15,1021.2,250,2.9,2.58
2015-03-24 13:00,10.4,14,1020.5,270,3.1,2.69
2015-03-24 14:00,11,11,1019.9,340,3,2.65
2015-03-24 15:00,11.8,15,1019.4,250,4.4,2.31
2015-03-24 16:00,11.8,17,1019.5,270,4,1.85
2015-03-24 17:00,10.6,21,1019.6,290,3.9,1.24
2015-03-24 18:00,9.1,25,1019.6,250,5.5,0.62
2015-03-24 19:00,6.7,35,1020,270,3.6,0.11
2015-03-24 20:00,5.3,43,1020.6,270,3.2,0
2015-03-24 21:00,4.7,45,1020.8,270,2.7,0
2015-03-24 22:00,4.4,49,1021.3,250,2.8,0
2015-03-24 23:00,3.6,61,1021.8,270,1.7,0
2015-03-25 00:00,2.9,69,1022.3,250,2,0
2015-03-25 01:00,2.5,71,1022.4,270,1.2,0
2015-03-25 02:00,2.1,71,1022.6,270,1.7,0
2015-03-25 03:00,1.5,73,1022.7,250,1.4,0
2015-03-25 04:00,1.1,77,1022.7,270,1.8,0
2015-03-25 05:00,1.1,78,1022.9,270,0.9,0
2015-03-25 06:00,0.8,79,1023.3,20,1.9,0
2015-03-25 07:00,0.1,75,1023.8,20,2,0.05
2015-03-25 08:00,2.1,61,1024.3,20,2.6,0.44
2015-03-25 09:00,4.3,55,1024.6,20,1.7,1.04
2015-03-25 10:00,6.8,46,1025,320,1,1.64
2015-03-25 11:00,9.1,36,1025,230,2.4,2.12
2015-03-25 12:00,10.7,30,1024.8,250,3.2,2.47
2015-03-25 13:00,12.3,25,1024.2,230,3.4,2.62
2015-03-25 14:00,12.9,23,1023.3,290,2,2.52
2015-03-25 15:00,13.4,20,1022.9,230,4.2,2.18
2015-03-25 16:00,13.9,18,1022.5,250,3.3,1.79
2015-03-25 17:00,12.7,26,1022.4,270,5.4,1.23
2015-03-25 18:00,11.3,25,1022.9,270,4.4,0.59
2015-03-25 19:00,8.9,24,1023.6,270,3.6,0.1
2015-03-25 20:00,6.9,30,1024.1,270,3.5,0
2015-03-25 21:00,6,45,1024.5,230,3.1,0
2015-03-25 22:00,5.2,47,1024.7,230,1.3,0
2015-03-25 23:00,4.9,47,1024.5,250,2.8,0
2015-03-26 00:00,4.2,40,1024.5,270,1.8,0
2015-03-26 01:00,4.1,44,1024.3,270,1.6,0
2015-03-26 02:00,3.1,50,1024.5,270,1.9,0
2015-03-26 03:00,2.7,54,1024.6,270,2.3,0
2015-03-26 04:00,2.6,59,1024.6,230,1.7,0
2015-03-26 05:00,1.8,63,1024.5,250,1.1,0
2015-03-26 06:00,1.8,66,1024.6,270,0.5,0
2015-03-26 07:00,1.6,60,1024.5,340,0.6,0.05
2015-03-26 08:00,3.5,44,1024.3,20,1.8,0.47
2015-03-26 09:00,6.4,43,1024.2,230,1.4,1.09
2015-03-26 10:00,9.1,36,1024.1,270,0.9,1.63
2015-03-26 11:00,11.6,28,1023.7,200,3.1,2.14
2015-03-26 12:00,12.8,25,1023.4,250,4.7,2.5
2015-03-26 13:00,14.1,29,1022.8,250,4.3,2.55
2015-03-26 14:00,14.5,27,1022,230,5.2,2.55
2015-03-26 15:00,14.8,28,1021.5,250,4.9,2.31
2015-03-26 16:00,14.2,29,1020.8,270,5.6,1.86
2015-03-26 17:00,13.7,31,1020.2,270,4.9,1.26
2015-03-26 18:00,12,38,1020,270,4.6,0.62
2015-03-26 19:00,9.6,41,1020.3,270,5.8,0.11
2015-03-26 20:00,7.9,43,1020.8,270,6.4,0
2015-03-26 21:00,7.1,52,1021,270,4.5,0
2015-03-26 22:00,6.5,63,1021.4,270,3.2,0
2015-03-26 23:00,6,68,1021.3,270,2.6,0
2015-03-27 00:00,5.6,74,1021.3,270,2.9,0
2015-03-27 01:00,5.2,81,1021.1,270,2.4,0
2015-03-27 02:00,4.9,81,1020.5,270,1.8,0
2015-03-27 03:00,4.4,84,1019.7,250,0.9,0
2015-03-27 04:00,4,86,1019,20,1.2,0
2015-03-27 05:00,3.6,84,1018.5,50,1.8,0
2015-03-27 06:00,3.2,86,1018.6,160,0.5,0
2015-03-27 07:00,3.3,83,1018.7,0,0.4,0.05
2015-03-27 08:00,4.6,78,1018.8,250,1.9,0.39
2015-03-27 09:00,6.7,67,1018.3,270,0.6,0.95
2015-03-27 10:00,9.5,54,1018.1,230,2.8,1.55
2015-03-27 11:00,11.6,47,1017.4,200,2.7,2.07
2015-03-27 12:00,13.7,35,1017,250,3.5,2.39
2015-03-27 13:00,15.4,35,1016,270,3.7,2.47
2015-03-27 14:00,16.2,23,1015.1,270,4.6,2.46
2015-03-27 15:00,16,25,1014.3,270,4.4,2.26
2015-03-27 16:00,14.5,26,1013.7,270,5.5,1.82
2015-03-27 17:00,14.4,23,1013.4,270,3.6,1.27
2015-03-27 18:00,13.4,23,1013.2,250,3.7,0.61
2015-03-27 19:00,11.1,28,1012.8,270,2.8,0.12
2015-03-27 20:00,9.7,29,1013,270,2.5,0
2015-03-27 21:00,9,31,1012.9,270,3.7,0
2015-03-27 22:00,8,36,1012.8,270,2.5,0
2015-03-27 23:00,7.1,42,1012.7,270,1.8,0
2015-03-28 00:00,6.2,53,1012.5,270,1.9,0
2015-03-28 01:00,5.5,58,1012,270,1.2,0
2015-03-28 02:00,4.9,61,1011.9,250,3.1,0
2015-03-28 03:00,4.3,67,1011.4,270,1.9,0
2015-03-28 04:00,3.9,67,1011,360,0.6,0
2015-03-28 05:00,3.1,69,1010.8,50,0.5,0
2015-03-28 06:00,2.8,66,1010.6,50,2,0
2015-03-28 07:00,2.7,56,1010.1,50,2.7,0.06
2015-03-28 08:00,4.9,47,1010.4,20,2.1,0.49
2015-03-28 09:00,7.9,37,1010.2,20,2.1,1.11
2015-03-28 10:00,10.5,26,1010.1,230,1.5,1.72
2015-03-28 11:00,12.4,24,1009.5,250,2.4,1.99
2015-03-28 12:00,14,23,1008.5,230,3.6,2.28
2015-03-28 13:00,15.5,20,1007.7,200,3.5,2.57
2015-03-28 14:00,16,14,1006.8,230,4,2.5
2015-03-28 15:00,16.7,15,1005.9,230,3.7,2.31
2015-03-28 16:00,16.3,17,1005.2,250,3.9,1.66
2015-03-28 17:00,14.4,18,1005.3,270,4.8,0.76
2015-03-28 18:00,14.3,15,1004.8,250,1.9,0.37
2015-03-28 19:00,12.1,23,1005.3,290,4.9,0.08
2015-03-28 20:00,10.1,23,1006,270,4.5,0
2015-03-28 21:00,9.4,26,1006.5,270,4,0
2015-03-28 22:00,8.6,25,1006.5,270,3.2,0
2015-03-28 23:00,8.5,26,1006.2,230,2.5,0
2015-03-29 00:00,8.2,31,1006.1,320,1.2,0
2015-03-29 01:00,7.4,32,1006.4,290,2.2,0
2015-03-29 02:00,7.1,36,1006.3,270,1.7,0
2015-03-29 03:00,7.2,40,1006.2,270,1.9,0
2015-03-29 04:00,7.3,41,1006.1,290,1.9,0
2015-03-29 05:00,7.7,49,1006.2,270,1.4,0
2015-03-29 06:00,7.9,57,1006.3,270,1.5,0
2015-03-29 07:00,8,66,1006.4,290,0.5,0.04
2015-03-29 08:00,8.6,67,1006.9,230,1,0.23
2015-03-29 09:00,9.2,67,1007.8,230,1.4,0.35
2015-03-29 10:00,9.7,73,1008.6,270,2.5,0.51
2015-03-29 11:00,10.1,74,1008.5,270,1.8,0.52
2015-03-29 12:00,11.4,71,1008,230,3.7,1.52
2015-03-29 13:00,12.5,65,1007.8,230,4.9,1.72
2015-03-29 14:00,14.3,54,1007.4,270,4.4,2.2
2015-03-29 15:00,15.6,48,1006.5,250,1.9,2.12
2015-03-29 16:00,16,48,1006,250,4.2,1.76
2015-03-29 17:00,15.8,47,1006,230,3.7,1.19
2015-03-29 18:00,14.4,58,1006.4,270,4.7,0.55
2015-03-29 19:00,12,68,1006.7,250,3.9,0.12
2015-03-29 20:00,10.6,71,1007.1,270,3.4,0
2015-03-29 21:00,10,73,1008.1,270,2.7,0
2015-03-29 22:00,9.3,77,1008.1,230,1.8,0
2015-03-29 23:00,8.6,80,1008.4,270,1.8,0
2015-03-30 00:00,8.4,81,1008.3,250,1.9,0
2015-03-30 01:00,7.6,84,1008.2,270,2,0
2015-03-30 02:00,7.1,85,1008,270,1.2,0
2015-03-30 03:00,6.5,86,1007.8,0,0.4,0
2015-03-30 04:00,6.5,85,1007.9,320,0.5,0
2015-03-30 05:00,6.1,86,1007.8,50,1.3,0
2015-03-30 06:00,6,87,1008.3,50,2.3,0
2015-03-30 07:00,6.3,85,1008.6,70,1.9,0.04
2015-03-30 08:00,8.3,75,1008.9,70,2.6,0.41
2015-03-30 09:00,10.8,66,1009.3,90,1.9,0.95
2015-03-30 10:00,13.5,55,1009.8,90,1.1,1.56
2015-03-30 11:00,15.9,48,1009.6,230,1.1,1.92
2015-03-30 12:00,17.9,43,1008.8,230,3.4,2.32
2015-03-30 13:00,19.4,33,1008.2,230,4.5,2.47
2015-03-30 14:00,20.5,26,1007.1,250,4,2.29
2015-03-30 15:00,20.5,23,1006.3,250,5.1,2.22
2015-03-30 16:00,20.1,24,1005.8,230,6.3,1.85
2015-03-30 17:00,19.6,29,1005.9,270,4.5,1.21
2015-03-30 18:00,18.1,30,1006.4,270,4.5,0.58
2015-03-30 19:00,16.4,38,1006.8,270,4.5,0.12
2015-03-30 20:00,15,51,1007.2,270,3.2,0
2015-03-30 21:00,13.8,57,1008,250,3.3,0
2015-03-30 22:00,12.6,66,1008.2,290,2.2,0
2015-03-30 23:00,12,69,1008.4,250,1.9,0
2015-03-31 00:00,12.1,67,1008.3,270,1.6,0
2015-03-31 01:00,11.6,72,1008.2,270,1.9,0
2015-03-31 02:00,11.4,74,1007.8,200,1.1,0
2015-03-31 03:00,10.9,77,1007.6,0,0.4,0
2015-03-31 04:00,10.2,78,1007,360,0.5,0
2015-03-31 05:00,10.2,75,1006.9,0,0.4,0
2015-03-31 06:00,11.1,76,1006.9,270,1.2,0
2015-03-31 07:00,11.5,76,1006.9,50,0.9,0.03
2015-03-31 08:00,12.1,74,1007.3,50,2,0.1
2015-03-31 09:00,13,67,1006.7,70,3.3,0.33
2015-03-31 10:00,13.9,67,1006.6,70,3.1,0.54
2015-03-31 11:00,14.5,65,1006.3,70,2,0.38
2015-03-31 12:00,14.8,70,1005.5,140,2.7,0.37
2015-03-31 13:00,14.3,77,1004.6,50,2.3,0.34
2015-03-31 14:00,14.2,82,1004.3,50,3.5,0.29
2015-03-31 15:00,14.1,81,1002.9,70,2.8,0.32
2015-03-31 16:00,13.9,82,1002.4,50,3.3,0.21
2015-03-31 17:00,13.7,80,1002.1,70,3.3,0.1
2015-03-31 18:00,13.7,79,1002,70,3.6,0.05
2015-03-31 19:00,13.6,82,1002.4,90,2.7,0.03
2015-03-31 20:00,13.2,84,1002.9,70,3.2,0
2015-03-31 21:00,12.7,96,1003.5,50,2.7,0
2015-03-31 22:00,12.5,99,1003.8,70,2.5,0
2015-03-31 23:00,12.4,99,1003,70,3.3,0
2015-04-01 00:00,12.5,99,1002.6,70,2.8,0
2015-04-01 01:00,12.6,98,1002.7,0,0.2,0
2015-04-01 02:00,12.6,98,1002.6,50,0.7,0
2015-04-01 03:00,12.5,100,1002.5,50,1,0
2015-04-01 04:00,12.4,100,1002.1,180,0.5,0
2015-04-01 05:00,12.2,100,1002.5,50,2.9,0
2015-04-01 06:00,12,98,1003.2,50,2.2,0
2015-04-01 07:00,12,96,1003.8,70,3.1,0.03
2015-04-01 08:00,11.4,90,1004.9,50,4,0.08
2015-04-01 09:00,10.9,87,1005.5,70,3.8,0.22
2015-04-01 10:00,11.2,74,1006.3,70,5.4,0.47
2015-04-01 11:00,11.7,65,1006.4,70,6.6,0.9
2015-04-01 12:00,13.2,54,1006.4,70,6.3,1.54
2015-04-01 13:00,14.5,48,1006,90,6.1,2.76
2015-04-01 14:00,16.4,42,1005.2,70,3.7,2.63
2015-04-01 15:00,17.2,41,1004.9,70,4.9,2.39
2015-04-01 16:00,17.4,41,1004.7,50,4.4,1.87
2015-04-01 17:00,16.1,43,1004.6,70,4,0.91
2015-04-01 18:00,15.1,46,1005,70,4.7,0.49
2015-04-01 19:00,13.6,51,1005.8,70,5.1,0.15
2015-04-01 20:00,12.6,53,1006.3,70,5.1,0
2015-04-01 21:00,12.1,55,1006.8,70,5.5,0
2015-04-01 22:00,11.5,57,1006.6,70,5.2,0
2015-04-01 23:00,10.7,60,1006.2,70,5.7,0
2015-04-02 00:00,10,62,1006.4,70,4.6,0
2015-04-02 01:00,9.5,64,1005.5,70,4.7,0
2015-04-02 02:00,8.9,66,1004.8,70,4.1,0
2015-04-02 03:00,8.6,66,1004.1,70,4.1,0
2015-04-02 04:00,8.5,67,1002.9,70,5.4,0
2015-04-02 05:00,8.8,67,1002.5,70,5.4,0
2015-04-02 06:00,9.1,67,1002.5,70,4.4,0
2015-04-02 07:00,9.3,67,1002.2,70,5.4,0.04
2015-04-02 08:00,9.8,66,1001.5,70,4.2,0.14
2015-04-02 09:00,11.1,63,1000.7,70,4.7,0.45
2015-04-02 10:00,14.1,55,998.9,70,5.9,1.66
2015-04-02 11:00,16.6,49,997.4,90,4.5,2.05
2015-04-02 12:00,17.7,49,995.3,90,6.3,1.77
2015-04-02 13:00,19.9,45,993.8,90,4,2.19
2015-04-02 14:00,21.8,42,991.8,90,3.3,1.86
2015-04-02 15:00,20.7,49,989.6,140,4.2,0.81
2015-04-02 16:00,19.6,58,988.6,140,4.2,0.35
2015-04-02 17:00,19.1,62,988.1,160,3.8,0.1
2015-04-02 18:00,18.4,75,987.4,160,3.4,0.04
2015-04-02 19:00,17.9,83,986.7,180,4.5,0.04
2015-04-02 20:00,17.9,84,986.2,180,4.3,0
2015-04-02 21:00,17.4,98,986.7,230,4.5,0
2015-04-02 22:00,17.8,98,986,230,6.5,0
2015-04-02 23:00,17.5,94,986.7,250,8.2,0
2015-04-03 00:00,15.1,97,987.1,230,8,0
2015-04-03 01:00,12.2,98,987.3,270,5.9,0
2015-04-03 02:00,11.1,98,987.4,250,4.2,0
2015-04-03 03:00,10.3,99,988.1,230,5.9,0
2015-04-03 04:00,9.2,99,988.9,230,5.5,0
2015-04-03 05:00,8.1,99,989.8,250,5.4,0
2015-04-03 06:00,7.6,98,990.6,270,4.3,0
2015-04-03 07:00,7.1,97,992.5,270,4,0.03
2015-04-03 08:00,7,98,993.2,270,2.3,0.08
2015-04-03 09:00,7.5,96,994.3,270,2,0.23
2015-04-03 10:00,7.9,94,995.3,230,3,0.3
2015-04-03 11:00,8.8,89,995.8,230,3.1,0.52
2015-04-03 12:00,10.4,81,996.4,230,2.9,0.98
2015-04-03 13:00,11.3,78,996.9,250,3.2,1.14
2015-04-03 14:00,12.4,67,997,270,1.7,0.93
2015-04-03 15:00,12.8,70,997.6,250,2.1,1.29
2015-04-03 16:00,13.2,68,997.9,200,1.4,0.57
2015-04-03 17:00,13.7,63,998.4,340,0.8,0.68
2015-04-03 18:00,14.1,63,999.3,340,1.5,0.53
2015-04-03 19:00,13.2,67,999.3,340,0.7,0.14
2015-04-03 20:00,12.2,74,1000.1,290,1.2,0
2015-04-03 21:00,11.4,81,1001.2,270,1.6,0
2015-04-03 22:00,10.7,84,1002,270,2,0
2015-04-03 23:00,10.3,86,1002.6,50,1,0
2015-04-04 00:00,10.7,79,1002.8,70,4,0
2015-04-04 01:00,10.9,71,1003.8,70,4.6,0
2015-04-04 02:00,10.4,62,1003.6,70,6.5,0
2015-04-04 03:00,9.9,56,1004.1,70,5.3,0
2015-04-04 04:00,9.8,52,1004.1,70,6,0
2015-04-04 05:00,9.7,47,1003.7,70,6.3,0
2015-04-04 06:00,9.3,47,1003.7,70,6.1,0
2015-04-04 07:00,9,47,1004.2,70,5.4,0.14
2015-04-04 08:00,10.2,45,1004.7,70,5.7,0.58
2015-04-04 09:00,11.6,43,1005.2,90,4.8,1.16
2015-04-04 10:00,12.3,43,1005.3,70,5.6,1.12
2015-04-04 11:00,15.2,36,1004.2,70,5.5,2.25
2015-04-04 12:00,16.7,34,1004,70,4.8,2.16
2015-04-04 13:00,17.7,32,1003.5,90,2.3,1.77
2015-04-04 14:00,18.1,33,1002.5,70,2.8,1.56
2015-04-04 15:00,18.5,33,1002.4,70,2.3,1.1
2015-04-04 16:00,17.7,37,1002.7,50,1.8,0.45
2015-04-04 17:00,16.6,45,1002.9,160,2.5,0.18
2015-04-04 18:00,16,46,1001.2,70,4.1,0.12
2015-04-04 19:00,15.2,55,1002.3,90,3.3,0.03
2015-04-04 20:00,14.2,67,1003.5,110,2.7,0
2015-04-04 21:00,13.7,69,1003.8,110,1.6,0
2015-04-04 22:00,13.4,70,1004.2,90,2.3,0
2015-04-04 23:00,12.8,60,1004.4,70,3.8,0
2015-04-05 00:00,12.2,56,1003.9,90,3.2,0
2015-04-05 01:00,11.4,57,1003.3,90,5.2,0
2015-04-05 02:00,11.1,58,1003.3,70,4,0
2015-04-05 03:00,10.8,57,1003.1,70,3.7,0
2015-04-05 04:00,10.8,57,1002.7,70,3.9,0
2015-04-05 05:00,10.4,58,1002.3,70,4.7,0
2015-04-05 06:00,10.2,58,1001.9,70,4,0
2015-04-05 07:00,10.2,58,1002.4,50,3.2,0.04
2015-04-05 08:00,10.4,60,1003.3,50,3.5,0.11
2015-04-05 09:00,10.4,59,1003.4,70,3.7,0.15
2015-04-05 10:00,10.5,68,1004.1,70,2.3,0.22
2015-04-05 11:00,10.5,72,1004.2,90,2.8,0.35
2015-04-05 12:00,10.1,78,1003.1,90,4.8,0.45
2015-04-05 13:00,10.1,79,1003.8,50,2.5,0.27
2015-04-05 14:00,10.1,90,1003.3,70,1.9,0.29
2015-04-05 15:00,10.4,89,1002.8,70,1.6,0.35
2015-04-05 16:00,10.6,85,1002.7,50,1.7,0.33
2015-04-05 17:00,10.7,84,1003.3,70,1.2,0.16
2015-04-05 18:00,10.8,85,1003.7,0,0.2,0.13
2015-04-05 19:00,10.7,86,1004.1,70,1.3,0.04
2015-04-05 20:00,10.7,86,1004.7,360,0.6,0
2015-04-05 21:00,10.7,86,1005.4,50,0.7,0
2015-04-05 22:00,10.6,87,1005.2,50,0.6,0
2015-04-05 23:00,10.4,88,1005.4,20,0.7,0
2015-04-06 00:00,10.2,89,1005.9,290,1.1,0
2015-04-06 01:00,10.1,84,1006.2,270,0.7,0
2015-04-06 02:00,10,76,1006,340,1.2,0
2015-04-06 03:00,9.8,72,1005.9,0,0.4,0
2015-04-06 04:00,9,85,1005.9,290,0.8,0
2015-04-06 05:00,8.4,86,1006,360,0.6,0
2015-04-06 06:00,8,80,1006.8,250,0.9,0
2015-04-06 07:00,8,79,1007.5,0,0.3,0.08
2015-04-06 08:00,8.9,69,1008.1,20,0.7,0.28
2015-04-06 09:00,9.8,69,1008.5,290,1.6,0.36
2015-04-06 10:00,11,60,1008.8,270,1.6,0.75
2015-04-06 11:00,12.8,49,1008.5,180,1,1.22
2015-04-06 12:00,13.9,35,1007.9,320,3.9,1.34
2015-04-06 13:00,14.3,48,1007.4,270,3.7,1.29
2015-04-06 14:00,15,36,1007,290,4.2,2.04
2015-04-06 15:00,14.3,34,1006.8,270,4.8,1.28
2015-04-06 16:00,12.7,36,1006.8,320,4.6,0.64
2015-04-06 17:00,11.7,39,1007.1,270,5.5,0.48
2015-04-06 18:00,11,44,1007.5,290,4.7,0.34
2015-04-06 19:00,10,50,1008.1,290,4.3,0.1
2015-04-06 20:00,9.2,52,1008.8,320,3.2,0
2015-04-06 21:00,8.4,54,1009.9,290,3.1,0
2015-04-06 22:00,7.9,52,1010.4,290,2.5,0
2015-04-06 23:00,7.4,55,1010.6,290,3.5,0
2015-04-07 00:00,6.9,58,1010.8,270,2.4,0
2015-04-07 01:00,6.9,58,1010.9,290,2,0
2015-04-07 02:00,6.6,60,1011,270,2.1,0
2015-04-07 03:00,6.2,61,1011,290,0.8,0
2015-04-07 04:00,6,63,1011.3,290,1.3,0
2015-04-07 05:00,5.7,65,1012,50,1.8,0
2015-04-07 06:00,5.8,65,1012.4,50,2.1,0
2015-04-07 07:00,6.3,65,1012.9,50,2.8,0.11
2015-04-07 08:00,7.7,62,1012.9,20,2.7,0.57
2015-04-07 09:00,9.8,54,1013,90,3.8,1.11
2015-04-07 10:00,11.9,49,1013.2,90,2.8,1.86
2015-04-07 11:00,11.5,52,1013.2,360,0.8,1.4
2015-04-07 12:00,10.3,57,1013.1,290,3.4,0.34
2015-04-07 13:00,10.6,54,1012.5,50,1.4,0.39
2015-04-07 14:00,10.7,52,1012.6,360,2.7,0.53
2015-04-07 15:00,11.4,51,1012,290,5.5,1.78
2015-04-07 16:00,11,54,1011.9,290,3.8,1.32
2015-04-07 17:00,10.5,54,1012.3,20,1.9,0.52
2015-04-07 18:00,9.6,56,1012.4,50,4.5,0.17
2015-04-07 19:00,8.9,61,1012.8,50,3.6,0.07
2015-04-07 20:00,8,60,1013,50,3.1,0
2015-04-07 21:00,7.7,62,1014.1,50,2.6,0
2015-04-07 22:00,7.2,66,1014.6,50,3.4,0
2015-04-07 23:00,6.7,68,1015.4,50,2.7,0
2015-04-08 00:00,6.2,70,1015.8,50,3.5,0
2015-04-08 01:00,5.7,69,1015.8,50,2.8,0
2015-04-08 02:00,5.3,69,1016,50,2.7,0
2015-04-08 03:00,4.9,71,1015.7,50,3.1,0
2015-04-08 04:00,4.6,70,1015.9,70,2.5,0
2015-04-08 05:00,4.3,69,1015.7,50,3.3,0
2015-04-08 06:00,3.7,73,1015.8,50,3.4,0
2015-04-08 07:00,3.7,69,1016.3,70,2.4,0.13
2015-04-08 08:00,5.8,61,1016.5,70,3.8,0.62
2015-04-08 09:00,7.2,56,1016.7,70,2.4,0.98
2015-04-08 10:00,8.6,55,1017,70,2,1.33
2015-04-08 11:00,10.4,49,1016.3,20,1.6,1.92
2015-04-08 12:00,12.2,41,1015.5,70,1.6,1.63
2015-04-08 13:00,13.1,39,1014.9,290,3.6,2.39
2015-04-08 14:00,12.1,39,1014.3,320,2.2,0.95
2015-04-08 15:00,12,38,1013.7,340,3.1,0.99
2015-04-08 16:00,13.6,34,1013.4,270,3.7,1.51
2015-04-08 17:00,12.9,34,1013.5,290,4.5,1.39
2015-04-08 18:00,12,34,1013.3,290,3.4,0.69
2015-04-08 19:00,10,44,1013.8,270,4.1,0.16
2015-04-08 20:00,9.1,44,1014.1,270,3.6,0
2015-04-08 21:00,8.2,48,1014.8,270,3,0
2015-04-08 22:00,7.5,55,1014.8,270,2.9,0
2015-04-08 23:00,6.7,57,1015,140,0.5,0
2015-04-09 00:00,6.4,59,1015.1,270,2.3,0
2015-04-09 01:00,5.8,61,1015.1,0,0.3,0
2015-04-09 02:00,5.4,56,1015,50,1.2,0
2015-04-09 03:00,5.2,55,1015.1,20,0.7,0
2015-04-09 04:00,4.7,60,1014.9,290,1.5,0
2015-04-09 05:00,4.1,61,1015.2,0,0.2,0
2015-04-09 06:00,3.8,62,1015.4,50,1.2,0
2015-04-09 07:00,4.3,58,1015.7,20,1.4,0.13
2015-04-09 08:00,5.9,48,1015.3,50,2.6,0.47
2015-04-09 09:00,8.4,38,1015.9,50,1.8,1.12
2015-04-09 10:00,10.9,38,1015.8,140,1.8,1.56
2015-04-09 11:00,12.4,37,1015.4,180,1.4,2.07
2015-04-09 12:00,13.3,40,1014.7,250,3,2.22
2015-04-09 13:00,14.7,33,1013.9,250,2.8,2.32
2015-04-09 14:00,15.5,29,1013.2,50,1.3,2.52
2015-04-09 15:00,16.2,28,1012.5,200,2.5,2.21
2015-04-09 16:00,15.6,31,1012.1,250,4.2,1.7
2015-04-09 17:00,14.5,33,1012.1,250,4.2,1.16
2015-04-09 18:00,12.9,36,1012.6,290,4.2,0.58
2015-04-09 19:00,11.2,39,1012.8,270,4,0.14
2015-04-09 20:00,10.3,36,1013.4,290,2.4,0
2015-04-09 21:00,9.5,37,1013.9,250,3,0
2015-04-09 22:00,8.8,38,1013.7,270,2.4,0
2015-04-09 23:00,7.9,43,1013.5,290,1.8,0
2015-04-10 00:00,7.2,48,1013.7,270,2.8,0
2015-04-10 01:00,6.8,57,1013.8,250,2.2,0
2015-04-10 02:00,6.3,62,1013.5,270,1.9,0
2015-04-10 03:00,5.8,60,1013.3,320,0.6,0
2015-04-10 04:00,5.3,58,1012.9,50,1.9,0
2015-04-10 05:00,5,53,1012.9,360,0.5,0
2015-04-10 06:00,4.7,57,1012.8,50,1.7,0
2015-04-10 07:00,5,53,1012.9,20,0.6,0.13
2015-04-10 08:00,6.9,46,1013.2,20,0.9,0.57
2015-04-10 09:00,9.9,35,1013.2,200,0.6,1.19
2015-04-10 10:00,12.4,32,1013.2,290,1.8,1.78
2015-04-10 11:00,14.9,29,1013,340,2.6,2.28
2015-04-10 12:00,15.9,25,1012.3,320,4,2.68
2015-04-10 13:00,16.7,24,1011.8,320,3.9,2.76
2015-04-10 14:00,18.1,21,1011,290,4.1,2.7
2015-04-10 15:00,18.5,22,1010.3,290,4.3,2.4
2015-04-10 16:00,18.7,22,1009.8,270,5.2,1.95
2015-04-10 17:00,18.4,26,1010,270,4.3,1.35
2015-04-10 18:00,15.9,33,1010.8,270,5.4,0.7
2015-04-10 19:00,13.4,36,1011.2,270,4.7,0.18
2015-04-10 20:00,12.3,41,1011.7,270,3.9,0
2015-04-10 21:00,11.7,43,1012.4,290,3.5,0
2015-04-10 22:00,11.2,46,1012.5,290,2.8,0
2015-04-10 23:00,10.9,46,1012.7,290,3.1,0
2015-04-11 00:00,10.3,49,1013.4,250,2.8,0
2015-04-11 01:00,9.4,56,1013.6,270,2,0
2015-04-11 02:00,8.5,59,1013.6,250,1.5,0
2015-04-11 03:00,7.9,61,1013.5,270,1.4,0
2015-04-11 04:00,7.6,62,1013.8,290,2.2,0
2015-04-11 05:00,7.4,63,1014.3,250,2,0
2015-04-11 06:00,6.9,65,1014.7,250,0.8,0
2015-04-11 07:00,6.9,63,1014.9,70,1.6,0.14
2015-04-11 08:00,9.1,55,1015.1,50,1.6,0.64
2015-04-11 09:00,12.1,46,1015.2,70,1.3,1.22
2015-04-11 10:00,14.1,40,1015.7,270,1.2,1.78
2015-04-11 11:00,16.3,35,1015.7,230,3.5,2.2
2015-04-11 12:00,17.9,31,1015.1,230,3.2,2.51
2015-04-11 13:00,19.2,19,1014.3,270,2.8,2.69
2015-04-11 14:00,20.2,23,1013.7,250,3.7,2.5
2015-04-11 15:00,20.4,21,1013.2,250,4.8,2.24
2015-04-11 16:00,19.7,24,1013,270,5.3,1.83
2015-04-11 17:00,19,20,1013.1,270,4.1,1.29
2015-04-11 18:00,17.5,23,1013.8,270,4.9,0.66
2015-04-11 19:00,15.8,29,1014.2,270,3.7,0.17
2015-04-11 20:00,14.8,33,1015.3,290,3.2,0
2015-04-11 21:00,13.9,31,1015.9,320,2.6,0
2015-04-11 22:00,12.8,33,1016,270,2,0
2015-04-11 23:00,12.3,33,1016,270,2.4,0
2015-04-12 00:00,11.6,36,1016.3,270,1.1,0
