Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
0,41,102090.0,340,1.7,0.0
0.7,36,102070.0,360,3.8,0.0
1.7,32,102010.0,360,2.3,0.0
2.4,33,101900,20,2,0.0
2.5,33,101900,20,2.2,0.0
2.3,36,101870.0,50,1.6,0.0
2,35,101930.0,340,1.4,0.0
1.1,41,101960.0,290,1.7,0.0
0,44,101970.0,290,1.7,0.0
-0.9,47,101930.0,290,1.9,0.0
-1.4,50,102000,270,1.5,0.0
-1.9,53,101970.0,290,1.6,0.0
-2.1,56,102000,270,1.1,0.0
-1.4,57,101970.0,270,2,0.0
-1.7,60,101940.0,270,1.7,0.0
-1.2,56,101950.0,270,2.2,0.0
-1.5,57,101960.0,270,2.4,0.0
-1.7,59,101910.0,290,2.4,0.0
-1.5,60,101870.0,270,2.3,0.0
-1.8,59,101830.0,290,2.6,0.0
-1.9,58,101840.0,270,2,0.0
-2.1,56,101840.0,290,1.9,0.0
-1.4,55,101900,290,2.1,0.0
-0.3,57,101930.0,320,1.7,0.0
2.2,53,101960.0,340,0.8,0.0
2.8,52,101950.0,360,2.6,0.0
3.2,56,101870.0,340,2.5,0.0
3.7,62,101790.0,360,3.4,0.0
3.7,66,101750.0,360,3,0.0
3.9,66,101740.0,360,3,0.0
3.7,66,101750.0,340,1.4,0.0
3.1,67,101800,290,1.5,0.0
2.8,68,101840.0,290,1.9,0.0
2.8,67,101880.0,290,1.4,0.0
2.7,67,101900,290,1,0.0
2.7,67,101910.0,290,1.1,0.0
2.2,71,101890.0,270,1.5,0.0
1.7,74,101860.0,290,1.2,0.0
1.7,75,101880.0,290,2,0.0
2.1,73,101840.0,290,1.7,0.0
1.3,76,101850.0,320,1.6,0.0
1.3,74,101860.0,320,1.3,0.0
1.9,72,101850.0,320,1.6,0.0
1.4,76,101830.0,290,1.2,0.0
1.5,76,101860.0,320,1.3,0.0
1.9,75,101880.0,320,1.3,0.0
1.4,76,101890.0,250,0.8,0.0
2.8,71,101930.0,320,0.9,0.0
4.1,66,101980.0,340,1,0.0
5.2,60,102010.0,360,1.9,0.0
5.1,61,101970.0,360,2.7,0.0
5.5,64,101890.0,360,1.7,0.0
5.8,67,101810.0,360,2.5,0.0
5.7,70,101790.0,360,2.4,0.0
5.4,71,101790.0,360,2.8,0.0
5.1,70,101830.0,340,2.1,0.0
4.2,73,101870.0,340,1.3,0.0
3.3,74,101900,320,1.7,0.0
2.1,77,101910.0,290,1.9,0.0
1.9,80,101920.0,270,1.5,0.0
0.8,83,101920.0,290,1.9,0.0
1.3,79,101910.0,290,1.9,0.0
1,80,101920.0,290,2,0.0
1.6,79,101940.0,320,1.7,0.0
1.5,79,101930.0,290,1.7,0.0
0.1,83,101970.0,290,1.8,0.0
0.8,80,101970.0,320,1.8,0.0
0.7,78,101990.0,290,2.1,0.0
0.6,80,102010.0,290,1.7,0.0
0.1,81,102040.0,290,2.1,0.0
1,78,102100,290,2.5,0.0
1.9,73,102150.0,290,2,0.0
3,68,102180.0,340,2.2,0.0
4.5,66,102170.0,360,3.5,0.0
4.8,68,102120.0,360,3.3,0.0
5.1,63,102050.0,360,3.5,0.0
5,59,102010.0,360,3.7,0.0
4.8,58,102050.0,340,2.7,0.0
4.5,58,102100,340,2.5,0.0
3.7,57,102160.0,340,1.5,0.0
2.8,57,102200,290,1.9,0.0
2.4,57,102260.0,320,2,0.0
2.6,56,102280.0,290,2,0.0
2.5,60,102250.0,290,1.8,0.0
2.6,59,102260.0,320,1.1,0.0
2,62,102270.0,290,2.5,0.0
2.2,64,102310.0,290,1.9,0.0
2.6,67,102310.0,340,2,0.0
2.2,80,102320.0,340,2.4,0.0
1.9,84,102350.0,320,1.7,0.0
1.6,86,102330.0,270,1.7,0.0
2.4,84,102330.0,320,1.6,0.0
2.7,83,102340.0,340,1.6,0.0
2.8,88,102370.0,320,1.4,0.0
2.9,91,102370.0,290,2.2,0.0
3,91,102420.0,290,2.2,0.0
3,92,102420.0,290,2.4,0.0
3.2,92,102409.99999999999,290,2.3,0.0
3.3,93,102340.0,320,2.1,0.0
2.9,93,102290.0,320,2.4,0.0
3,94,102270.0,320,2.2,0.0
3.3,94,102300,320,2.5,0.0
3.1,94,102340.0,290,2.9,0.0
2.8,94,102380.0,290,2.4,0.0
2.8,95,102370.0,230,1,0.0
3.2,95,102390.0,270,1.5,0.0
3.1,95,102409.99999999999,320,1.6,0.0
3.2,94,102470.0,320,2,0.0
3.2,94,102459.99999999999,250,1.3,0.0
5.8,74,102440.00000000001,90,3.7,0.0
6.2,70,102409.99999999999,70,4,0.0
6.4,66,102420.0,90,3.5,0.0
3.9,79,102440.00000000001,290,2.1,0.0
3,89,102380.0,290,2,0.0
2.9,92,102400,290,2.1,0.0
3.4,88,102380.0,290,2.2,0.0
3.3,87,102350.0,290,2.6,0.0
5.3,72,102390.0,50,4.3,0.0
5.5,69,102420.0,50,3.1,0.0
2.7,90,102459.99999999999,230,0.6,0.0
2.7,92,102440.00000000001,290,2.1,0.0
2.6,93,102409.99999999999,290,3.1,0.0
2.9,92,102360.0,320,2.6,0.0
2.5,94,102340.0,320,2.2,0.0
2.3,94,102340.0,320,2.5,0.0
2.7,93,102300,320,2.2,0.0
2.8,89,102300,290,2.8,0.0
2.7,91,102310.0,290,1.4,0.0
2.2,89,102350.0,290,3.1,0.0
2.5,87,102370.0,320,2.7,0.0
2.8,80,102380.0,290,2.8,0.0
3.1,75,102330.0,290,3.1,0.0
3.1,72,102250.0,320,2,0.0
3.2,72,102240.0,320,2.4,0.0
3,73,102200,290,1.2,0.0
2.7,75,102160.0,290,1.9,0.0
3.2,70,102150.0,290,2,0.0
3.1,69,102140.0,290,1,0.0
3.1,66,102110.0,320,0.7,0.0
3.1,70,102100,360,2.2,0.0
2.9,71,102090.0,320,1.2,0.0
2.8,75,102090.0,360,1.9,0.0
0.8,92,102080.0,270,1,0.0
1.2,94,102100,290,1,0.0
